orderid,deliveredat,totalprice
1555443,2017-08-08T19:04:33.870+00:00,37.58
1555459,2017-08-08T19:12:33.757+00:00,47.96
1555468,2017-08-08T19:27:34.253+00:00,62.65
1555513,2017-08-08T19:33:08.923+00:00,64.24
1555568,2017-08-08T19:53:48.863+00:00,84.34
1555591,2017-08-08T19:58:44.123+00:00,49.74
1555767,2017-08-08T21:08:12.983+00:00,47.31
1555778,2017-08-08T21:15:14.650+00:00,48.71
1555768,2017-08-08T21:28:39.937+00:00,99.65
1555810,2017-08-08T21:45:29.917+00:00,46.49
1555836,2017-08-08T21:46:33.557+00:00,95.08
1555878,2017-08-08T21:50:35.537+00:00,44.11
1555904,2017-08-08T22:17:14.687+00:00,100.13
1555989,2017-08-08T22:42:42.370+00:00,43.31
1555908,2017-08-08T22:47:19.577+00:00,75.02
1556066,2017-08-08T22:56:05.090+00:00,40.01
1556110,2017-08-08T22:58:14.717+00:00,33.35
1555981,2017-08-08T23:07:04.790+00:00,97.65
1556082,2017-08-08T23:10:31.437+00:00,64.61
1556277,2017-08-08T23:50:00.677+00:00,97.25
1556170,2017-08-08T23:48:49.500+00:00,49.51
1556295,2017-08-08T23:57:20.923+00:00,71.34
1552545,2017-08-08T00:04:14.070+00:00,95.19
1552546,2017-08-08T00:12:00.987+00:00,59.75
1552657,2017-08-08T00:24:49.680+00:00,126.98
1552686,2017-08-08T00:33:12.353+00:00,49.23
1552717,2017-08-08T00:40:50.440+00:00,89.14
1552598,2017-08-08T00:55:28.767+00:00,47.11
1552844,2017-08-08T00:57:33.640+00:00,35.86
1552842,2017-08-08T01:01:21.870+00:00,97.54
1552886,2017-08-08T01:27:13.140+00:00,87.64
1552811,2017-08-08T01:31:38.107+00:00,86.92
1553081,2017-08-08T01:31:50.983+00:00,89.88
1552959,2017-08-08T01:31:57.967+00:00,50.53
1553181,2017-08-08T01:43:06.527+00:00,152.59
1553245,2017-08-08T01:50:15.987+00:00,50.46
1553075,2017-08-08T01:54:10.817+00:00,32.13
1553333,2017-08-08T02:10:22.957+00:00,39.12
1553472,2017-08-08T02:29:00.510+00:00,57.87
1553454,2017-08-08T02:34:30.087+00:00,52.92
1552799,2017-08-08T01:51:10.777+00:00,214.39
1553806,2017-08-08T02:55:18.720+00:00,45.94
1553488,2017-08-08T02:33:24.470+00:00,43.46
1553846,2017-08-08T03:00:24.103+00:00,133.48
1553847,2017-08-08T03:00:36.483+00:00,52.16
1553851,2017-08-08T03:03:03.730+00:00,33.41
1553826,2017-08-08T03:08:13.203+00:00,45.29
1553949,2017-08-08T03:08:49.710+00:00,37.97
1553829,2017-08-08T03:08:34.207+00:00,69.06
1553936,2017-08-08T03:13:30.687+00:00,57.13
1553873,2017-08-08T03:16:01.603+00:00,35.55
1553983,2017-08-08T03:17:55.447+00:00,87.61
1553959,2017-08-08T03:20:06.670+00:00,36.12
1554043,2017-08-08T03:25:03.100+00:00,73.18
1553962,2017-08-08T03:30:59.913+00:00,45.29
1554015,2017-08-08T03:46:02.010+00:00,32.08
1554199,2017-08-08T03:49:33.507+00:00,57.42
1554266,2017-08-08T03:51:20.380+00:00,88.84
1554225,2017-08-08T03:51:07.323+00:00,43.82
1554287,2017-08-08T03:56:06.970+00:00,53.51
1554143,2017-08-08T03:57:22.817+00:00,74.99
1554286,2017-08-08T03:55:58.017+00:00,99.63
1554293,2017-08-08T03:59:02.580+00:00,38.22
1554189,2017-08-08T04:00:58.030+00:00,78.81
1554349,2017-08-08T04:06:54.923+00:00,40.81
1554487,2017-08-08T04:22:49.540+00:00,38.99
1554461,2017-08-08T04:25:47.000+00:00,51.4
1554646,2017-08-08T04:41:15.527+00:00,93.94
1554599,2017-08-08T04:57:27.063+00:00,138.34
1554924,2017-08-08T05:23:33.887+00:00,60.71
1554896,2017-08-08T05:30:39.170+00:00,86.14
1554994,2017-08-08T05:43:42.680+00:00,41.62
1555007,2017-08-08T06:22:53.170+00:00,176.43
1555187,2017-08-08T07:04:13.787+00:00,49.3
1555209,2017-08-08T17:12:14.603+00:00,37.49
1555203,2017-08-08T17:25:05.230+00:00,44.57
1555211,2017-08-08T17:18:52.020+00:00,72.4
1555324,2017-08-08T18:21:22.490+00:00,151.93
1555354,2017-08-08T18:22:10.897+00:00,59.87
1555386,2017-08-08T18:41:08.537+00:00,233.01
1555391,2017-08-08T18:49:03.923+00:00,38.43
1555447,2017-08-08T19:39:31.443+00:00,83.42
1555555,2017-08-08T19:57:53.863+00:00,58.69
1555598,2017-08-08T20:26:03.943+00:00,63.93
1555734,2017-08-08T21:10:22.550+00:00,84.78
1555788,2017-08-08T21:20:33.863+00:00,49.25
1555853,2017-08-08T21:47:24.017+00:00,77.85
1555835,2017-08-08T21:55:18.127+00:00,50.41
1555970,2017-08-08T22:29:48.333+00:00,42.52
1555969,2017-08-08T22:43:59.127+00:00,128.83
1556124,2017-08-08T23:10:21.343+00:00,71.3
1556123,2017-08-08T23:14:39.267+00:00,50.07
1556148,2017-08-08T23:27:05.887+00:00,84.75
1556156,2017-08-08T23:43:00.810+00:00,111.45
1556222,2017-08-08T23:43:50.847+00:00,49.4
1556090,2017-08-08T23:47:26.460+00:00,86.23
1556248,2017-08-08T23:48:22.240+00:00,50.93
1555952,2017-08-08T22:14:57.797+00:00,113.7
1552585,2017-08-08T00:20:16.433+00:00,83.54
1552466,2017-08-08T00:30:52.840+00:00,85.32
1552744,2017-08-08T00:38:07.313+00:00,52.72
1552788,2017-08-08T00:42:45.333+00:00,80.78
1552733,2017-08-08T00:44:04.353+00:00,59.22
1552774,2017-08-08T00:47:15.470+00:00,126.21
1552783,2017-08-08T00:49:07.320+00:00,36.06
1552742,2017-08-08T00:51:12.670+00:00,46.96
1552612,2017-08-08T00:49:39.910+00:00,62.15
1552593,2017-08-08T00:53:04.063+00:00,35.88
1552807,2017-08-08T01:05:19.657+00:00,46.84
1552908,2017-08-08T01:09:47.167+00:00,180.03
1552878,2017-08-08T01:12:30.427+00:00,75.8
1552800,2017-08-08T01:14:48.347+00:00,47.37
1552877,2017-08-08T01:12:20.423+00:00,68.49
1553088,2017-08-08T01:27:34.347+00:00,51.47
1553126,2017-08-08T01:30:09.983+00:00,39.09
1553136,2017-08-08T01:31:57.913+00:00,75.16
1553104,2017-08-08T01:34:36.217+00:00,117.21
1553082,2017-08-08T01:50:48.320+00:00,73.85
1553274,2017-08-08T02:04:40.660+00:00,39.95
1553393,2017-08-08T02:05:34.760+00:00,43.41
1553337,2017-08-08T02:09:42.607+00:00,107.32
1553434,2017-08-08T02:13:46.730+00:00,93.52
1553439,2017-08-08T02:15:12.407+00:00,40.62
1553252,2017-08-08T02:20:45.640+00:00,47.21
1553341,2017-08-08T02:20:06.303+00:00,151.35
1553441,2017-08-08T02:26:12.100+00:00,36.12
1553436,2017-08-08T02:26:11.887+00:00,43.34
1553753,2017-08-08T02:45:06.930+00:00,35.18
1553625,2017-08-08T02:51:15.193+00:00,77.2
1553670,2017-08-08T02:52:22.943+00:00,94.3
1553795,2017-08-08T02:54:16.443+00:00,38.89
1553819,2017-08-08T02:56:00.860+00:00,251.48
1553825,2017-08-08T03:01:56.167+00:00,186.06
1553737,2017-08-08T03:11:46.280+00:00,43.12
1553968,2017-08-08T03:15:10.823+00:00,85.99
1553780,2017-08-08T03:18:03.003+00:00,297.78
1553385,2017-08-08T03:21:18.547+00:00,38.71
1554033,2017-08-08T03:26:26.623+00:00,86.07
1554076,2017-08-08T03:28:17.543+00:00,33.45
1554169,2017-08-08T03:44:27.747+00:00,56.09
1554090,2017-08-08T03:49:34.743+00:00,49.48
1554267,2017-08-08T03:58:45.050+00:00,35.68
1554102,2017-08-08T03:58:35.787+00:00,72.95
1554155,2017-08-08T03:59:22.710+00:00,45.78
1554473,2017-08-08T04:25:21.900+00:00,115.74
1554502,2017-08-08T04:28:30.650+00:00,38.49
1554522,2017-08-08T04:28:08.240+00:00,69.29
1554416,2017-08-08T04:30:25.067+00:00,36.42
1554603,2017-08-08T04:43:53.333+00:00,73.84
1554700,2017-08-08T04:55:11.153+00:00,38.67
1554784,2017-08-08T04:53:46.187+00:00,36.88
1554479,2017-08-08T04:36:55.953+00:00,102.19
1554908,2017-08-08T05:48:41.927+00:00,84.74
1554792,2017-08-08T05:57:08.070+00:00,39.15
1555100,2017-08-08T06:31:17.843+00:00,44.49
1555196,2017-08-08T07:18:08.607+00:00,49.53
1555172,2017-08-08T06:53:49.530+00:00,48.78
1555291,2017-08-08T17:58:17.267+00:00,38.55
1555299,2017-08-08T18:26:25.143+00:00,87.6
1555584,2017-08-08T20:02:48.227+00:00,42.54
1555573,2017-08-08T20:09:05.823+00:00,39.69
1555581,2017-08-08T20:15:11.847+00:00,37.97
1555714,2017-08-08T20:54:53.347+00:00,86.61
1555743,2017-08-08T21:04:41.577+00:00,106.13
1555705,2017-08-08T21:05:21.620+00:00,46.25
1555821,2017-08-08T21:33:29.463+00:00,39.36
1555850,2017-08-08T21:45:43.460+00:00,68.01
1555832,2017-08-08T21:59:27.353+00:00,43.27
1555889,2017-08-08T22:02:51.790+00:00,98.21
1555899,2017-08-08T22:06:37.713+00:00,113.53
1555897,2017-08-08T22:15:43.717+00:00,66.28
1555918,2017-08-08T22:30:31.770+00:00,61.61
1556105,2017-08-08T23:18:01.493+00:00,120.86
1556120,2017-08-08T23:37:42.167+00:00,32.94
1556325,2017-08-08T23:58:52.800+00:00,61.7
1556249,2017-08-08T23:55:19.557+00:00,73.59
1555769,2017-08-08T21:28:33.583+00:00,91.59
1555054,2017-08-08T06:00:54.123+00:00,40.79
1552504,2017-08-08T00:01:41.810+00:00,51.17
1552590,2017-08-08T00:13:09.590+00:00,122.11
1552604,2017-08-08T00:24:57.033+00:00,45.96
1552736,2017-08-08T00:39:34.447+00:00,43.53
1552740,2017-08-08T00:48:01.677+00:00,105.5
1552827,2017-08-08T00:59:54.200+00:00,245.99
1552948,2017-08-08T01:12:02.807+00:00,49.81
1552976,2017-08-08T01:16:35.407+00:00,34.88
1552947,2017-08-08T01:17:37.797+00:00,51.23
1553053,2017-08-08T01:27:14.503+00:00,40.69
1553005,2017-08-08T01:35:58.683+00:00,46.41
1553233,2017-08-08T01:49:33.380+00:00,40
1553362,2017-08-08T02:18:06.877+00:00,60.82
1553377,2017-08-08T02:20:35.570+00:00,39.48
1553422,2017-08-08T02:26:28.797+00:00,44.97
1553443,2017-08-08T02:28:54.437+00:00,61.85
1553740,2017-08-08T02:44:32.393+00:00,91.68
1553678,2017-08-08T02:34:12.003+00:00,42.88
1553802,2017-08-08T03:07:04.257+00:00,34.05
1553703,2017-08-08T03:11:47.013+00:00,173.68
1553785,2017-08-08T03:14:23.657+00:00,47.56
1554003,2017-08-08T03:25:30.800+00:00,45.87
1554037,2017-08-08T03:28:54.293+00:00,63.4
1554086,2017-08-08T03:29:18.220+00:00,36.55
1554024,2017-08-08T03:33:02.150+00:00,50.11
1553930,2017-08-08T03:34:04.080+00:00,100.52
1553960,2017-08-08T03:48:15.450+00:00,110.62
1554132,2017-08-08T03:50:29.053+00:00,60.19
1554325,2017-08-08T03:53:44.377+00:00,48.49
1554290,2017-08-08T03:59:04.897+00:00,57.67
1554299,2017-08-08T04:03:05.820+00:00,53.59
1554326,2017-08-08T04:07:13.287+00:00,45.96
1554523,2017-08-08T04:32:54.737+00:00,55.44
1554685,2017-08-08T04:49:50.297+00:00,54.11
1554676,2017-08-08T04:50:05.110+00:00,83.03
1554563,2017-08-08T04:50:45.577+00:00,75.77
1554774,2017-08-08T05:00:04.270+00:00,37.35
1554699,2017-08-08T05:01:45.173+00:00,102.01
1554675,2017-08-08T05:04:38.763+00:00,44.99
1554822,2017-08-08T05:12:48.067+00:00,83.94
1554885,2017-08-08T05:30:28.217+00:00,36.06
1554817,2017-08-08T05:33:06.587+00:00,65.27
1555016,2017-08-08T05:50:40.890+00:00,63.38
1555030,2017-08-08T05:53:56.790+00:00,47.9
1555050,2017-08-08T06:14:26.797+00:00,97.01
1555116,2017-08-08T06:34:40.933+00:00,45.7
1555236,2017-08-08T17:23:49.333+00:00,50.48
1555238,2017-08-08T17:39:52.773+00:00,206
1555322,2017-08-08T18:05:54.280+00:00,45.32
1555333,2017-08-08T18:28:02.677+00:00,36.67
1555435,2017-08-08T19:06:04.350+00:00,42.42
1555305,2017-08-08T18:09:22.000+00:00,45.69
1555257,2017-08-08T17:29:54.880+00:00,48.17
1555480,2017-08-08T19:28:03.293+00:00,234.49
1555489,2017-08-08T19:30:02.927+00:00,39
1555556,2017-08-08T19:58:31.767+00:00,44.27
1555638,2017-08-08T20:14:37.593+00:00,134.25
1555647,2017-08-08T20:32:24.313+00:00,47.93
1555697,2017-08-08T20:51:56.167+00:00,168.46
1555757,2017-08-08T21:07:14.457+00:00,31.54
1555915,2017-08-08T22:16:52.760+00:00,41.73
1555953,2017-08-08T22:17:19.553+00:00,97.74
1555966,2017-08-08T22:41:38.120+00:00,86.79
1555929,2017-08-08T22:13:35.207+00:00,111
1556139,2017-08-08T23:12:56.133+00:00,39.15
1556168,2017-08-08T23:32:41.753+00:00,72.61
1555987,2017-08-08T22:40:26.417+00:00,78.32
